Id,Nombre Establecimiento,Id Sector Económico,Descripción del Sector Económico,Latitud,Longitud,Área Geográfica
"8489562","CREMERIA Y ABARROTES LIBERTY","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49289236","-99.05975966","Nezahualcóyotl, Nezahualcóyotl"
"2053773","CREMERIA Y ABARROTES SAN MARCOS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48830823","-99.04538357","Nezahualcóyotl, Nezahualcóyotl"
"2125638","CREMERIA Y ABARROTES ZAIRA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48836355","-99.06330330","Nezahualcóyotl, Nezahualcóyotl"
"7765008","CREMERIA Y SALCHICHONERIA ANGELINA","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49105736","-99.05370622","Nezahualcóyotl, Nezahualcóyotl"
"2028465","CREMERIA Y SALCHICHONERIA YANIN","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2282458","CRISTALERIA Y ARTICULOS PARA EL HOGAR EL RINCON DE TETE","466114","Comercio al por menor de cristalería, loza y utensilios de cocina","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2054257","CRISTALERIA Y DECORACION","466114","Comercio al por menor de cristalería, loza y utensilios de cocina","19.48834826","-99.04536560","Nezahualcóyotl, Nezahualcóyotl"
"2055867","CRISTALERIA Y LOZA","466114","Comercio al por menor de cristalería, loza y utensilios de cocina","19.48807140","-99.04548990","Nezahualcóyotl, Nezahualcóyotl"
"6351599","CRISTAR KAR ARAGON","468211","Comercio al por menor de partes y refacciones nuevas para automóviles, camionetas y camiones","19.48619446","-99.04829177","Nezahualcóyotl, Nezahualcóyotl"
"9220031","DAVO SPORT","465215","Comercio al por menor de artículos y aparatos deportivos","19.48832784","-99.04490341","Nezahualcóyotl, Nezahualcóyotl"
"2282620","DECORACIONES CHACHARITAS Y ALGO MAS...","465915","Comercio al por menor en tiendas de artesanías","19.48634699","-99.05211807","Nezahualcóyotl, Nezahualcóyotl"
"2121024","DECORACIONES RAMOS","466311","Comercio al por menor de alfombras, cortinas, tapices y similares","19.49337724","-99.06099141","Nezahualcóyotl, Nezahualcóyotl"
"2025185","DEPORTES GILBERT","465215","Comercio al por menor de artículos y aparatos deportivos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8105004","DEPORTES HAWI","465215","Comercio al por menor de artículos y aparatos deportivos","19.48876487","-99.04599707","Nezahualcóyotl, Nezahualcóyotl"
"2282692","DISTRIBUIDOR AUTORIZADO TELCEL","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.48634907","-99.04956779","Nezahualcóyotl, Nezahualcóyotl"
"2013151","DISTRIBUIDORA JOAN  COMEX","467113","Comercio al por menor de pintura","19.48729935","-99.04917512","Nezahualcóyotl, Nezahualcóyotl"
"6348176","DISTRIBUIDORA VALLE","467111","Comercio al por menor en ferreterías y tlapalerías","19.49274124","-99.06054423","Nezahualcóyotl, Nezahualcóyotl"
"2121126","DOGO","467115","Comercio al por menor de artículos para la limpieza","19.49143706","-99.06170604","Nezahualcóyotl, Nezahualcóyotl"
"6350872","DR. AHORRO VALLE DE ARAGON 1","464111","Farmacias sin minisúper","19.49245337","-99.05467651","Nezahualcóyotl, Nezahualcóyotl"
"2115555","DULCERIA","461160","Comercio al por menor de dulces y materias primas para repostería","19.49769914","-99.06279559","Nezahualcóyotl, Nezahualcóyotl"
"7764663","DULCERIA ANTI IMPERIALISTA","461160","Comercio al por menor de dulces y materias primas para repostería","19.48585083","-99.04902844","Nezahualcóyotl, Nezahualcóyotl"
"7764888","DULCERIA CONFI FIESTA","461160","Comercio al por menor de dulces y materias primas para repostería","19.49085724","-99.05696583","Nezahualcóyotl, Nezahualcóyotl"
"2282705","DULCERIA LACHIQUITA","461160","Comercio al por menor de dulces y materias primas para repostería","19.48808404","-99.04548424","Nezahualcóyotl, Nezahualcóyotl"
"8896658","DULCERIA OSCARIN","461160","Comercio al por menor de dulces y materias primas para repostería","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"8897395","DULCERIA YANG-TSENG","461160","Comercio al por menor de dulces y materias primas para repostería","19.49338117","-99.06100096","Nezahualcóyotl, Nezahualcóyotl"
"7764886","DULCES ESPERANZA","461160","Comercio al por menor de dulces y materias primas para repostería","19.48890024","-99.05737999","Nezahualcóyotl, Nezahualcóyotl"
"9037354","DULCES SIN NOMBRE","461160","Comercio al por menor de dulces y materias primas para repostería","19.48838195","-99.05411936","Nezahualcóyotl, Nezahualcóyotl"
"2120402","DULCES SIN NOMBRE","461160","Comercio al por menor de dulces y materias primas para repostería","19.49395964","-99.06332070","Nezahualcóyotl, Nezahualcóyotl"
"8489627","DULCES TEREZA","461160","Comercio al por menor de dulces y materias primas para repostería","19.48792712","-99.04753413","Nezahualcóyotl, Nezahualcóyotl"
"2282518","DULCES Y REFRESCOS","461160","Comercio al por menor de dulces y materias primas para repostería","19.49087639","-99.05695734","Nezahualcóyotl, Nezahualcóyotl"
"8925264","DULZURITAS","461160","Comercio al por menor de dulces y materias primas para repostería","19.49081005","-99.06012929","Nezahualcóyotl, Nezahualcóyotl"
"2249547","DVDS ORIGINALES Y ROPA PARA DAMA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49298623","-99.06625620","Nezahualcóyotl, Nezahualcóyotl"
"2116837","EL GALLITO DE ORO","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49773583","-99.06287631","Nezahualcóyotl, Nezahualcóyotl"
"9149177","EL GAVILAN","461122","Comercio al por menor de carne de aves","19.48840933","-99.04533816","Nezahualcóyotl, Nezahualcóyotl"
"2015212","EL OASIS DE ARAGON","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49267924","-99.05920249","Nezahualcóyotl, Nezahualcóyotl"
"2034032","ELEGANCE DECORACION","466311","Comercio al por menor de alfombras, cortinas, tapices y similares","19.48845624","-99.05507128","Nezahualcóyotl, Nezahualcóyotl"
"2197243","ESTACION DE SERVICIO 900 0","468411","Comercio al por menor de gasolina y diesel","19.49383919","-99.05373770","Nezahualcóyotl, Nezahualcóyotl"
"2249615","ETOILES","465912","Comercio al por menor de regalos","19.49022833","-99.06608578","Nezahualcóyotl, Nezahualcóyotl"
"2029252","EXCLUSIVOS ESTER","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2282454","EXCLUSIVOS TETE","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2284133","EXPENDIO DE AGUA GARRAFON","461213","Comercio al por menor de bebidas no alcohólicas y hielo","19.49456180","-99.06396173","Nezahualcóyotl, Nezahualcóyotl"
"2115215","EXPENDIO DE HIELO","461213","Comercio al por menor de bebidas no alcohólicas y hielo","19.49768886","-99.06277181","Nezahualcóyotl, Nezahualcóyotl"
"7765292","EXPENDIO DE PAN","461190","Comercio al por menor de otros alimentos","19.48937998","-99.05049259","Nezahualcóyotl, Nezahualcóyotl"
"2048407","EXPENDIO DE PAN","461190","Comercio al por menor de otros alimentos","19.49031807","-99.05045550","Nezahualcóyotl, Nezahualcóyotl"
"2282639","EXPENDIO DE PAN LECAROZ","461190","Comercio al por menor de otros alimentos","19.48860814","-99.04539842","Nezahualcóyotl, Nezahualcóyotl"
"2024525","EXPENDIO DE VICERAS LOS GUEROS","461121","Comercio al por menor de carnes rojas","19.49131186","-99.05676420","Nezahualcóyotl, Nezahualcóyotl"
"2034222","EXTENSION DE BODEGA DEL BAZAR DIOGO","466410","Comercio al por menor de artículos usados","19.48700827","-99.05569890","Nezahualcóyotl, Nezahualcóyotl"
"2282572","FAJAS VEDETTE","463213","Comercio al por menor de lencería","19.49131838","-99.05481456","Nezahualcóyotl, Nezahualcóyotl"
"2048280","FARMACIA ABDI","464111","Farmacias sin minisúper","19.49097527","-99.04977762","Nezahualcóyotl, Nezahualcóyotl"
"8925214","FARMACIA DE EUROPA","464111","Farmacias sin minisúper","19.48817745","-99.04566027","Nezahualcóyotl, Nezahualcóyotl"
"2282401","FARMACIA FERTIL","464111","Farmacias sin minisúper","19.49033632","-99.05890462","Nezahualcóyotl, Nezahualcóyotl"
"2282687","FARMACIA GENERICOS","464111","Farmacias sin minisúper","19.48606901","-99.05062503","Nezahualcóyotl, Nezahualcóyotl"
"2084474","FARMACIA HAHNEMANN","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","19.48519455","-99.04691148","Nezahualcóyotl, Nezahualcóyotl"
"2014067","FARMACIA LA ESTRELLA","464111","Farmacias sin minisúper","19.49235845","-99.05815448","Nezahualcóyotl, Nezahualcóyotl"
"2129469","FARMACIA LAURA","464111","Farmacias sin minisúper","19.49375926","-99.06197194","Nezahualcóyotl, Nezahualcóyotl"
"2282767","FARMACIA LETY","464111","Farmacias sin minisúper","19.48483992","-99.04301461","Nezahualcóyotl, Nezahualcóyotl"
"2058433","FARMACIA PARIS","464111","Farmacias sin minisúper","19.48833358","-99.04547949","Nezahualcóyotl, Nezahualcóyotl"
"2015460","FARMACIA PIEDAD","464111","Farmacias sin minisúper","19.49255304","-99.05886629","Nezahualcóyotl, Nezahualcóyotl"
"2124434","FARMACIA ROCIO","464111","Farmacias sin minisúper","19.49208127","-99.06353994","Nezahualcóyotl, Nezahualcóyotl"
"1965634","FARMACIA SAN FRANCISCO","464111","Farmacias sin minisúper","19.48621108","-99.04133284","Nezahualcóyotl, Nezahualcóyotl"
"7764950","FARMACIA SAN JORGE","464111","Farmacias sin minisúper","19.48940603","-99.05696958","Nezahualcóyotl, Nezahualcóyotl"
"6350818","FARMACIAS DE SIMILARES","464111","Farmacias sin minisúper","19.49249051","-99.05869488","Nezahualcóyotl, Nezahualcóyotl"
"6700716","FARMACIAS DE SIMILARES","464111","Farmacias sin minisúper","19.48614484","-99.04965064","Nezahualcóyotl, Nezahualcóyotl"
"6375943","FARMACIAS DE SIMILARES","464111","Farmacias sin minisúper","19.49179112","-99.05460202","Nezahualcóyotl, Nezahualcóyotl"
"6350822","FARMACIAS DE SIMILARES","464111","Farmacias sin minisúper","19.48763237","-99.04766912","Nezahualcóyotl, Nezahualcóyotl"
"7764773","FARMACIAS GI","464111","Farmacias sin minisúper","19.48995033","-99.05796439","Nezahualcóyotl, Nezahualcóyotl"
"2282575","FARMACIAS MEGA","464111","Farmacias sin minisúper","19.49149857","-99.05598269","Nezahualcóyotl, Nezahualcóyotl"
"8104833","FARMAMIL","464111","Farmacias sin minisúper","19.48800608","-99.05337238","Nezahualcóyotl, Nezahualcóyotl"
"7765014","FARMASOCIO","464111","Farmacias sin minisúper","19.49164100","-99.05526628","Nezahualcóyotl, Nezahualcóyotl"
"6357765","FARMATODO ARAGON UNO","464112","Farmacias con minisúper","19.48749504","-99.04772858","Nezahualcóyotl, Nezahualcóyotl"
"2018767","FERRE VALLE","467111","Comercio al por menor en ferreterías y tlapalerías","19.48967971","-99.05759474","Nezahualcóyotl, Nezahualcóyotl"
"2115453","FERRETERIA","467111","Comercio al por menor en ferreterías y tlapalerías","19.49770417","-99.06280720","Nezahualcóyotl, Nezahualcóyotl"
"2044531","FERRETERIA LEON","467111","Comercio al por menor en ferreterías y tlapalerías","19.49314927","-99.05436363","Nezahualcóyotl, Nezahualcóyotl"
"7764762","FERRETERIA PELLON","467111","Comercio al por menor en ferreterías y tlapalerías","19.49186843","-99.05560653","Nezahualcóyotl, Nezahualcóyotl"
"7764717","FERRETERIA Y TLAPALERIA EL QUINQUE","467111","Comercio al por menor en ferreterías y tlapalerías","19.48664208","-99.04143424","Nezahualcóyotl, Nezahualcóyotl"
"7764591","FLORERIA DEL VALLE","466312","Comercio al por menor de plantas y flores naturales","19.49449780","-99.06563834","Nezahualcóyotl, Nezahualcóyotl"
"2282466","FLORERIA EL PARAISO","466312","Comercio al por menor de plantas y flores naturales","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2043754","FLORERIA LA ORQUIDEA","466312","Comercio al por menor de plantas y flores naturales","19.49138364","-99.05476590","Nezahualcóyotl, Nezahualcóyotl"
"2055017","FLORERIA LOLITA","466312","Comercio al por menor de plantas y flores naturales","19.48793348","-99.04555183","Nezahualcóyotl, Nezahualcóyotl"
"7764554","FLORERIA LOLITA AUXILIAR","466312","Comercio al por menor de plantas y flores naturales","19.48817984","-99.04544121","Nezahualcóyotl, Nezahualcóyotl"
"2124548","FLORES Y REGALOS","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.49192070","-99.06312999","Nezahualcóyotl, Nezahualcóyotl"
"2035486","FRAICHE ESENCIAS","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.48907344","-99.05031945","Nezahualcóyotl, Nezahualcóyotl"
"2284077","FRUTAS Y LEGUMBRES","461130","Comercio al por menor de frutas y verduras frescas","19.49767091","-99.06273042","Nezahualcóyotl, Nezahualcóyotl"
"2116424","FRUTAS Y LEGUMBRES","461130","Comercio al por menor de frutas y verduras frescas","19.49770668","-99.06281298","Nezahualcóyotl, Nezahualcóyotl"
"2053964","FRUTAS Y LEGUMBRES IBAÑES","461130","Comercio al por menor de frutas y verduras frescas","19.48806929","-99.04549085","Nezahualcóyotl, Nezahualcóyotl"
"2116307","FRUTAS Y LEGUMBRES SIN NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49766732","-99.06272215","Nezahualcóyotl, Nezahualcóyotl"
"2043649","FRUTAS Y VERDURAS","461130","Comercio al por menor de frutas y verduras frescas","19.49102964","-99.05387478","Nezahualcóyotl, Nezahualcóyotl"
"2026563","FRUTAS Y VERDURAS","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2025810","FRUTAS Y VERDURAS","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2053333","FRUTAS Y VERDURAS LA TORTUGUITA","461130","Comercio al por menor de frutas y verduras frescas","19.48833446","-99.04491987","Nezahualcóyotl, Nezahualcóyotl"
"2284080","FRUTAS Y VERDURAS MARTINEZ CASTILLO","461130","Comercio al por menor de frutas y verduras frescas","19.49767591","-99.06274197","Nezahualcóyotl, Nezahualcóyotl"
"8394718","FRUTAS Y VERDURAS NAYELY","461130","Comercio al por menor de frutas y verduras frescas","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"2027866","FRUTAS Y VERDURAS SIN NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2026498","FRUTAS Y VERDURAS SIN NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8897503","FRUTAS Y VERDURAS SIN NOMBRE","461130","Comercio al por menor de frutas y verduras frescas","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"2015998","FRUTERIA LA ALTEÑA","461130","Comercio al por menor de frutas y verduras frescas","19.49216981","-99.05793317","Nezahualcóyotl, Nezahualcóyotl"
"8875990","FRUTERIA SABORES","461130","Comercio al por menor de frutas y verduras frescas","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2028028","FRUTIMAYIG","461130","Comercio al por menor de frutas y verduras frescas","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2029004","GARCIA TIENDA LA TELA","463112","Comercio al por menor de blancos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2044798","GEMINIS","463310","Comercio al por menor de calzado","19.49133070","-99.05555663","Nezahualcóyotl, Nezahualcóyotl"
"2054666","GM ROPA","463211","Comercio al por menor de ropa, excepto de bebé y lencería","19.48812930","-99.04546392","Nezahualcóyotl, Nezahualcóyotl"
"2282618","GO MART","462112","Comercio al por menor en minisupers","19.49373800","-99.05378256","Nezahualcóyotl, Nezahualcóyotl"
"7764476","GRACELU STORE","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.49770817","-99.06281642","Nezahualcóyotl, Nezahualcóyotl"
"2250936","GRUPO SAN MARTIN","466319","Comercio al por menor de otros artículos para la decoración de interiores","19.48496967","-99.04603402","Nezahualcóyotl, Nezahualcóyotl"
"6347629","GRUPO SANIMEX AYUNTAMIENTO SA CV","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48619446","-99.04829177","Nezahualcóyotl, Nezahualcóyotl"
"2055210","HEBOLARIA","464113","Comercio al por menor de productos naturistas, medicamentos homeopáticos y de complementos alimenticios","19.48833563","-99.04537126","Nezahualcóyotl, Nezahualcóyotl"
"2282742","HOSPITAL DE CELULARES","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.48513691","-99.04488795","Nezahualcóyotl, Nezahualcóyotl"
"7764429","HOSPITAL DE TABLETAS Y CELULARES","466212","Comercio al por menor de teléfonos y otros aparatos de comunicación","19.49766591","-99.06271887","Nezahualcóyotl, Nezahualcóyotl"
"8897988","IPESA PINTURAS","467113","Comercio al por menor de pintura","19.48755189","-99.04904429","Nezahualcóyotl, Nezahualcóyotl"
"2380223","ISO POWER","466314","Comercio al por menor de lámparas ornamentales y candiles","19.49298912","-99.05443563","Nezahualcóyotl, Nezahualcóyotl"
"7764422","JABONES MARTA","467115","Comercio al por menor de artículos para la limpieza","19.49766698","-99.06272136","Nezahualcóyotl, Nezahualcóyotl"
"9170692","JARCERIA","467115","Comercio al por menor de artículos para la limpieza","19.48497143","-99.04377289","Nezahualcóyotl, Nezahualcóyotl"
"2027219","JARCERIA SIN NOMBRE","467115","Comercio al por menor de artículos para la limpieza","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"2282748","JARCERIA Y PRODUCTOS DE LIMPIEZA EN GENERAL SIN NOMBRE","467115","Comercio al por menor de artículos para la limpieza","19.48895712","-99.04299057","Nezahualcóyotl, Nezahualcóyotl"
"2025748","JARCIERIA","467115","Comercio al por menor de artículos para la limpieza","19.49156547","-99.05642812","Nezahualcóyotl, Nezahualcóyotl"
"2053751","JARCIERÍA","467115","Comercio al por menor de artículos para la limpieza","19.48834303","-99.04536794","Nezahualcóyotl, Nezahualcóyotl"
"2029060","JARCIERIA Y PRODUCTOS DE LIMPIEZA","467115","Comercio al por menor de artículos para la limpieza","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2026730","JARDINERIA SIN NOMBRE","466312","Comercio al por menor de plantas y flores naturales","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2282445","JERCERIA","467111","Comercio al por menor en ferreterías y tlapalerías","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2054192","JOYERIA RELOJERIA","465112","Comercio al por menor de artículos de joyería y relojes","19.48834198","-99.04536842","Nezahualcóyotl, Nezahualcóyotl"
"2026532","JUGUETERIA","465212","Comercio al por menor de juguetes","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"2053801","JUGUETERIA DIANA","465212","Comercio al por menor de juguetes","19.48793348","-99.04555183","Nezahualcóyotl, Nezahualcóyotl"
"2027811","JUGUETERIA SIN NOMBRE","465212","Comercio al por menor de juguetes","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2025398","JUGUETES Y REGALOS","465212","Comercio al por menor de juguetes","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"8897506","KAPRICHITOD","465111","Comercio al por menor de artículos de perfumería y cosméticos","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"8925259","KUPI PETS","465911","Comercio al por menor de mascotas","19.49061537","-99.05987324","Nezahualcóyotl, Nezahualcóyotl"
"2249613","LA CASA DE LOS ANGELES","465913","Comercio al por menor de artículos religiosos","19.48874358","-99.06531522","Nezahualcóyotl, Nezahualcóyotl"
"8104827","LA CROQUETERIA","465911","Comercio al por menor de mascotas","19.48776127","-99.05242818","Nezahualcóyotl, Nezahualcóyotl"
"7764768","LA CROQUETERIA","465911","Comercio al por menor de mascotas","19.49182313","-99.05680328","Nezahualcóyotl, Nezahualcóyotl"
"7764947","LA ISLA VINATERIA Y DEPOSITO DE CERVEZAS","461211","Comercio al por menor de vinos y licores","19.48877432","-99.05533787","Nezahualcóyotl, Nezahualcóyotl"
"9101560","LA MAGNOLIA DISEÑOS FLORALES","466312","Comercio al por menor de plantas y flores naturales","19.48686952","-99.05025368","Nezahualcóyotl, Nezahualcóyotl"
"2038000","LA QUIMERA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48844006","-99.04872306","Nezahualcóyotl, Nezahualcóyotl"
"2113967","LA TIENDITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49649904","-99.06316729","Nezahualcóyotl, Nezahualcóyotl"
"2039858","LAS NIEVES INDUSTRIALES","461170","Comercio al por menor de paletas de hielo y helados","19.48812598","-99.04744886","Nezahualcóyotl, Nezahualcóyotl"
"2044682","LAUUTAMM","467111","Comercio al por menor en ferreterías y tlapalerías","19.49189379","-99.05567074","Nezahualcóyotl, Nezahualcóyotl"
"2282613","LECHERIA LICONSA 1520055100","461150","Comercio al por menor de leche, otros productos lácteos y embutidos","19.49214839","-99.05215289","Nezahualcóyotl, Nezahualcóyotl"
"2041670","LIBRERIA MEXICO","465312","Comercio al por menor de libros","19.48995632","-99.04800713","Nezahualcóyotl, Nezahualcóyotl"
"2126126","LIMPIEZA DOGO","467115","Comercio al por menor de artículos para la limpieza","19.48915891","-99.06756682","Nezahualcóyotl, Nezahualcóyotl"
"2037349","LIQUIDACION DE COLCHONES AMERICA","466111","Comercio al por menor de muebles para el hogar","19.48645135","-99.05265724","Nezahualcóyotl, Nezahualcóyotl"
"2282694","LOCAL DE REFRESCOS Y DULCES AFES","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48624587","-99.04951037","Nezahualcóyotl, Nezahualcóyotl"
"2282745","LOS NIETOS","461213","Comercio al por menor de bebidas no alcohólicas y hielo","19.48768880","-99.04764467","Nezahualcóyotl, Nezahualcóyotl"
"8896706","LOS PEQUES","461160","Comercio al por menor de dulces y materias primas para repostería","19.49137969","-99.05594190","Nezahualcóyotl, Nezahualcóyotl"
"8489625","MACETAS LOLITA","466312","Comercio al por menor de plantas y flores naturales","19.48784718","-99.04559059","Nezahualcóyotl, Nezahualcóyotl"
"8489626","MACETAS LOLITA","466312","Comercio al por menor de plantas y flores naturales","19.48784718","-99.04559059","Nezahualcóyotl, Nezahualcóyotl"
"2026959","MANEKI-NEKO","461160","Comercio al por menor de dulces y materias primas para repostería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2054320","MANUALIDADES Y ARTESANIAS","466319","Comercio al por menor de otros artículos para la decoración de interiores","19.48834619","-99.04536653","Nezahualcóyotl, Nezahualcóyotl"
"8924714","MARIA DE JESUS","464111","Farmacias sin minisúper","19.49646272","-99.06307527","Nezahualcóyotl, Nezahualcóyotl"
"8394672","MAS CROQUETAS","465911","Comercio al por menor de mascotas","19.49161677","-99.05631851","Nezahualcóyotl, Nezahualcóyotl"
"2249728","MATERIALES PARA CONSTRUCCION","467111","Comercio al por menor en ferreterías y tlapalerías","19.49182192","-99.06677025","Nezahualcóyotl, Nezahualcóyotl"
"2059155","MATERIALES Y ACABADOS KATY","467112","Comercio al por menor de pisos y recubrimientos cerámicos","19.48858023","-99.04723874","Nezahualcóyotl, Nezahualcóyotl"
"2115334","MATERIAS PRIMAS","465914","Comercio al por menor de artículos desechables","19.49769809","-99.06279316","Nezahualcóyotl, Nezahualcóyotl"
"2026237","MATERIAS PRIMAS EL FARAON","465914","Comercio al por menor de artículos desechables","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"7764765","MATERIAS PRIMAS JOREBY","461160","Comercio al por menor de dulces y materias primas para repostería","19.49159351","-99.05625946","Nezahualcóyotl, Nezahualcóyotl"
"2282706","MATERIAS PRIMAS LA COLMENA","461160","Comercio al por menor de dulces y materias primas para repostería","19.48843245","-99.04516358","Nezahualcóyotl, Nezahualcóyotl"
"2015719","MATERIAS PRIMAS SONI","465914","Comercio al por menor de artículos desechables","19.49239860","-99.05849868","Nezahualcóyotl, Nezahualcóyotl"
"8897502","MATERIAS PRIMAS Y DULCERIA LA FORTALEZA","461160","Comercio al por menor de dulces y materias primas para repostería","19.49137826","-99.05593817","Nezahualcóyotl, Nezahualcóyotl"
"2053908","MERCERIA  Y ARTICULOS SELECTOS","463113","Comercio al por menor de artículos de mercería y bonetería","19.48820929","-99.04542799","Nezahualcóyotl, Nezahualcóyotl"
"2282459","MERCERIA LA LUPITA","463113","Comercio al por menor de artículos de mercería y bonetería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2029278","MERCERIA LUPITA","463113","Comercio al por menor de artículos de mercería y bonetería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2029192","MERCERIA MARIA DE JESUS","463113","Comercio al por menor de artículos de mercería y bonetería","19.49159031","-99.05649307","Nezahualcóyotl, Nezahualcóyotl"
"2054895","MERCERIA SIN NOMBRE","463113","Comercio al por menor de artículos de mercería y bonetería","19.48808089","-99.04548565","Nezahualcóyotl, Nezahualcóyotl"
"2115486","MERCERIA Y BONETERIA VICKY","463113","Comercio al por menor de artículos de mercería y bonetería","19.49769775","-99.06279238","Nezahualcóyotl, Nezahualcóyotl"
"2282353","MI LUPITA","465912","Comercio al por menor de regalos","19.49089258","-99.06074330","Nezahualcóyotl, Nezahualcóyotl"
"2035314","MI TIENDITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48931877","-99.05033969","Nezahualcóyotl, Nezahualcóyotl"
"7764542","MINISUPER EXPRESS","462112","Comercio al por menor en minisupers","19.49154582","-99.06197753","Nezahualcóyotl, Nezahualcóyotl"
"2047897","MINISUPER VALLE","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49038935","-99.05025386","Nezahualcóyotl, Nezahualcóyotl"
"2018628","MISCELANEA ANA GABI","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48868531","-99.05882806","Nezahualcóyotl, Nezahualcóyotl"
"2125855","MISCELANEA ARIES","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49036627","-99.06410656","Nezahualcóyotl, Nezahualcóyotl"
"2036927","MISCELANEA ELBA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48778497","-99.05286266","Nezahualcóyotl, Nezahualcóyotl"
"2120926","MISCELANEA INGRID","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49347456","-99.06162410","Nezahualcóyotl, Nezahualcóyotl"
"2019097","MISCELANEA IVIS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.48951940","-99.05746033","Nezahualcóyotl, Nezahualcóyotl"
"2031508","MISCELANEA LA CHIQUITA","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49067997","-99.05495448","Nezahualcóyotl, Nezahualcóyotl"
"2249611","MISCELANEA LEONIS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49031779","-99.06576747","Nezahualcóyotl, Nezahualcóyotl"
"2282303","MISCELANEA LOS ABUELOS","461110","Comercio al por menor en tiendas de abarrotes, ultramarinos y misceláneas","19.49394148","-99.05757660","Nezahualcóyotl, Nezahualcóyotl"
